60665,数字操作,33.47,24.49,53.88,37.96,35.51,35.51,37.96,39.59,38.78,35.51,38.78,38.78,39.59,38.78,38.78,38.78,38.78,38.78,37.96
60665,字符串,75.71,77.73,81.78,81.38,78.14,78.14,78.14,79.76,78.14,79.76,78.14,78.14,79.76,77.73,77.73,78.14,78.14,78.14,78.14
60665,线性表,71.12,65.09,53.45,75.86,68.53,67.67,71.12,71.12,70.69,67.67,72.41,71.98,67.67,71.98,71.98,72.41,71.98,72.41,72.41
60665,数组,61.92,42.69,68.85,67.31,62.69,57.69,60.0,60.0,60.0,60.0,60.0,62.69,60.0,60.0,60.0,60.0,60.0,60.0,60.0
60671,all,63.84,61.99,61.25,66.79,63.84,63.1,63.84,64.58,64.58,63.84,64.58,64.94,64.21,64.58,64.58,64.94,64.58,64.58,64.21
60671,average,48.71,46.49,44.28,50.55,48.71,47.97,48.71,48.71,48.71,48.71,48.71,48.71,48.71,48.71,48.71,48.71,48.71,48.71,48.71
60671,排序算法,31.69,37.45,37.45,37.86,36.63,36.63,36.63,37.86,37.45,37.86,36.63,37.45,42.8,36.63,37.45,37.86,36.63,34.16,36.63
60671,查找算法,61.94,49.8,50.61,48.58,48.58,48.58,48.58,48.58,46.96,48.58,48.58,53.04,48.58,48.58,49.8,49.8,48.58,48.58,48.58
60671,图结构,42.53,55.2,50.68,53.85,53.39,52.04,53.39,53.85,54.3,53.85,53.39,53.85,53.39,53.39,53.39,55.2,53.85,53.39,53.39
60671,树结构,44.29,44.29,28.31,42.47,41.55,41.55,41.1,42.47,42.47,42.92,41.55,42.01,41.1,41.55,41.55,41.55,41.55,41.55,41.55
60671,数字操作,31.84,26.53,40.82,36.73,31.43,31.43,36.73,37.96,37.96,29.8,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96,36.73
60671,字符串,56.28,52.63,61.13,57.89,53.44,52.63,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44
60671,线性表,60.78,56.9,40.52,65.52,59.91,59.91,60.78,60.78,60.34,59.91,60.78,60.78,59.91,60.78,60.78,60.78,60.78,60.78,60.78
60671,数组,41.15,34.62,48.08,48.46,43.08,42.69,42.69,42.69,42.69,42.69,42.69,43.08,42.69,42.69,42.69,42.69,42.69,42.69,42.69
60676,all,83.03,82.29,78.6,83.76,83.03,82.29,83.03,83.39,83.39,83.03,83.39,83.39,83.03,83.39,83.39,83.39,83.39,83.39,83.39
60676,average,77.12,74.54,70.11,78.6,77.12,75.28,77.49,77.86,77.86,77.49,77.49,77.86,77.49,77.49,77.86,77.86,77.49,77.49,77.49
60676,排序算法,91.36,88.48,87.24,90.12,88.48,88.48,88.48,90.12,90.12,90.12,88.48,90.12,90.53,88.48,90.12,90.12,88.48,88.48,88.48
60676,查找算法,66.8,51.82,53.04,50.2,50.2,50.2,50.2,50.2,49.8,50.2,50.2,55.06,50.2,50.2,53.04,53.04,50.2,50.2,50.2
60676,图结构,64.25,76.02,75.11,76.02,75.57,74.66,75.57,75.57,76.02,76.02,75.57,76.02,75.57,75.57,75.57,76.02,76.02,75.57,75.57
